"34cfb1ab60321d9a1bc73f7036003062,NA,5,2017-08-14 20:24:00,""20:24"",20,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"d19852770a7e74dc95836be22ec40862,""Tres bien...domage des attentes!!beaucoup trop lomg"",4,2017-08-14 20:01:00,""20:01"",20,""Lun"",""tres bien   domage des attentes  beaucoup trop lomg"",""french"",""2017-08"",51,8";;;;;;;;;;;;;;;;
"758b3826f095fa85ff6db05005411cb6,""��"",5,2017-08-14 19:39:00,""19:39"",19,""Lun"",""  "",NA,""2017-08"",2,1";;;;;;;;;;;;;;;;
"a71d061e9e50658dc1248695a33e05c7,""Super super super <span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f50/2/24/1f606.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">😆</span></span>sauf les files d'attente lol"",5,2017-08-14 19:36:00,""19:36"",19,""Lun"",""super super super  sauf les files d attente lol"",""french"",""2017-08"",47,9";;;;;;;;;;;;;;;;
"192ce1d22038e998af44398f3ca119e3,NA,5,2017-08-14 19:31:00,""19:31"",19,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"4a5af92184aec742c4483bd41324cc40,NA,5,2017-08-14 19:17:00,""19:17"",19,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"a904023e862bb754c6f20f1be52a970e,""On revient l annee prochaine!!!"",5,2017-08-14 18:53:00,""18:53"",18,""Lun"",""on revient l annee prochaine   "",""french"",""2017-08"",31,5";;;;;;;;;;;;;;;;
"97869c8e4f6d7c4ad3b24f364fa2cd6e,NA,5,2017-08-14 18:17:00,""18:17"",18,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"3e18e89a363045153b2f756935cc3524,NA,5,2017-08-14 18:14:00,""18:14"",18,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"1002c5db48b3be919c276de72395601f,NA,5,2017-08-14 17:05:00,""17:05"",17,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"dcd7fdf4a70c7b2a72d4ab515a246fba,NA,5,2017-08-14 16:00:00,""16:00"",16,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"b46d203645507d9a2fe62fa28d64dd99,""Le pays de la file d'attente et de l'excès de sucre à prix élevé"",1,2017-08-14 16:00:00,""16:00"",16,""Lun"",""le pays de la file d attente et de l excès de sucre à prix élevé"",""french"",""2017-08"",64,16";;;;;;;;;;;;;;;;
"8dc07d78e576b2e8bb31fa24aac8e2d6,NA,5,2017-08-14 15:58:00,""15:58"",15,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"743ac802c68ff986bd998c6774df2c1b,NA,5,2017-08-14 15:46:00,""15:46"",15,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"a754d176b6189a7452515ceddd334fc1,NA,5,2017-08-14 15:32:00,""15:32"",15,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"8f185adb73fe87c8ec0dd11a5ef7044f,""""""""""""""""""Certain employés"""""""""""""""" ont encore beaucoup d effort à faire ..les visiteurs payés  accès chère"; même très chère pour la magie de Disney   .et la déception ... employée brutale dans leur geste; pas souriant  vous gache la journée.<br/> Ils devraient.. aller voir leurs collègues à la tour de la terreur ;"  ils jouent le jeux  excellent !!<br/> bravo pour leur enthousiasme..."",4,2017-08-14 15:29:00,""15:29"",15,""Lun"",""    certain employés     ont encore beaucoup d effort à faire   les visiteurs payés accès chère  même très chère pour la magie de disney  et la déception     employée brutale dans leur geste  pas souriant vous gache la journée  ils devraient   aller voir leurs collègues à la tour de la terreur   ils jouent le jeux excellent    bravo pour leur enthousiasme   "",""french"",""2017-08"",360,57";;;;;;;;;;;;;
"817e9c7c574d6b335c27314045f7d144,NA,5,2017-08-14 15:11:00,""15:11"",15,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"a3dbbe72a28ef6f69ae0ad36d4d28724,""Sympa mais beaucoup trop d' attente pour les attractions !"",4,2017-08-14 14:40:00,""14:40"",14,""Lun"",""sympa mais beaucoup trop d  attente pour les attractions  "",""french"",""2017-08"",58,9";;;;;;;;;;;;;;;;
"adadbd7ee28c454e9199b2818662e22d,NA,5,2017-08-14 14:35:00,""14:35"",14,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"0c15fc5e7d298b0137883f91f6232168,NA,5,2017-08-14 14:22:00,""14:22"",14,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"b86e9489d263fdd50a6018ceea218dee,""Super journée les enfants en bien profiter"",5,2017-08-14 13:39:00,""13:39"",13,""Lun"",""super journée les enfants en bien profiter"",""french"",""2017-08"",42,7";;;;;;;;;;;;;;;;
"0ab065d345d30ecfaeadf737b213e3e3,""Comme toujours : Magique !!! <br/> J'ai une petite suggestion : Pouvez vous faire des lieux pour bébé, avec table à langer, micro onde? Autre que dans les restaurants ? Merci<br/> Et à très bientôt �"",5,2017-08-14 13:17:00,""13:17"",13,""Lun"",""comme toujours   magique      j ai une petite suggestion   pouvez vous faire des lieux pour bébé  avec table à langer  micro onde  autre que dans les restaurants   merci et à très bientôt  "",""french"",""2017-08"",189,31";;;;;;;;;;;;;;;;
"3f84ffc316718b9097d8e7a4024b31eb,NA,4,2017-08-14 12:55:00,""12:55"",12,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"e2c4894b515111432db6d0843bf8d016,""Malgré les temps d'attentes interminables on a passé une superbe journée, la magie toujours au rdv, la parade magnifique..<br/> J'ai trouvé la fouille des sacs un peu limite niveau sécurité.. <br/> À part ça rien à dire <span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""16"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f1a/2/16/1f44c.png"""""""""""""""" width=""""""""""""""""16""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">👌</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""16"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f1a/2/16/1f44c.png"""""""""""""""" width=""""""""""""""""16""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">👌</span></span>"",4,2017-08-14 12:34:00,""12:34"",12,""Lun"",""malgré les temps d attentes interminables on a passé une superbe journée  la magie toujours au rdv  la parade magnifique   j ai trouvé la fouille des sacs un peu limite niveau sécurité    à part ça rien à dire   "",""french"",""2017-08"",212,38";;;;;;;;;;;;;;;;
"0ec2f295faf186354bf3363a1965b513,NA,5,2017-08-14 12:27:00,""12:27"",12,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"366313cf720df5c859f76ce6b9f9d48c,""Le parc à très bien évolué ces derniers mois les nouvelles technologies sont bien  exploitées les temps d attentes sont raisonnable pour la plupart des attractions et ç est Disney quoi la magie opère toujours"",5,2017-08-14 11:50:00,""11:50"",11,""Lun"",""le parc à très bien évolué ces derniers mois les nouvelles technologies sont bien exploitées les temps d attentes sont raisonnable pour la plupart des attractions et ç est disney quoi la magie opère toujours"",""french"",""2017-08"",207,35";;;;;;;;;;;;;;;;
"bcaac3ef6d5c9b798f88bfe8fdaa1008,NA,4,2017-08-14 11:45:00,""11:45"",11,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"7443e02de4d32cca16598fc13c0f0582,NA,5,2017-08-14 10:54:00,""10:54"",10,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"a7fe8e060fd504cf164d9b8a522f08a6,""Bonjour,<br/> Je suis très déçue de ma dernière visite.<br/> En effet, je possède actuellement un pass dream et lors de mon dernier passage, je me suis renseignée pour renouveler mon pass. J'hésitais entre le magic plus et l'infinity mais quand je vois l'écart de prix par rapport au dream et les avantages qui sont parfois moins bien ça fait réfléchir. Autre choc, la durée """"""""""""""""en plus"""""""""""""""" du renouvellement ! Je devrais payer plus pour en fin de compte avoir moins.<br/> Avec le dream 365 jours, ave<span class=""""""""""""""""text_exposed_hide"""""""""""""""">...</span><span class=""""""""""""""""text_exposed_show"""""""""""""""">c magic plus (qui coûte plus cher) 350 jours !<br/> Avec le dream -20% boutique, avec magic plus (qui coûte plus cher) -10% boutique!<br/> Je compare dream et infinity ... ok il y a des trucs en plus mais comme je possède une carte """"""""""""""""verte"""""""""""""""", certains avantages me sont inutiles (parking et place parade). De plus, il faut se l'avouer, certains avantages sont guères pratiques. Je me vois bien venir avec ma famille et leur dire """"""""""""""""faîtes la queue à toutes les attractions, je vais à la piscine"""""""""""""""". Quel est l'intérêt d'y aller ensemble si ainsi  ils ne peuvent pas profiter de mon accès """"""""""""""""rapide"""""""""""""""". Quasi 400€ pour au final avoir peu d'avantages  réellement utiles par rapport au magic plus, c'est cher payer.<br/> J'ai déjà à mon actif 3 pass Disney et là je me demande vraiment si je vais me laisser convaincre pour un 4e, les tarifs sont plus élevés pour """"""""""""""""peu de rentabilité.<br/> Vous auriez pu mettre des tarifs différents pour les nouveaux adhérents et une remise pour les """"""""""""""""habitués"""""""""""""""" (déjà détenteurs d'un pass).<br/> Cordialement.</span>"",1,2017-08-14 10:42:00,""10:42"",10,""Lun"",""bonjour  je suis très déçue de ma dernière visite  en effet  je possède actuellement un pass dream et lors de mon dernier passage  je me suis renseignée pour renouveler mon pass  j hésitais entre le magic plus et l infinity mais quand je vois l écart de prix par rapport au dream et les avantages qui sont parfois moins bien ça fait réfléchir  autre choc  la durée     en plus     du renouvellement   je devrais payer plus pour en fin de compte avoir moins  avec le dream  jours  ave   c magic plus  qui coûte plus cher   jours   avec le dream    boutique  avec magic plus  qui coûte plus cher     boutique  je compare dream et infinity     ok il y a des trucs en plus mais comme je possède une carte     verte      certains avantages me sont inutiles  parking et place parade   de plus  il faut se l avouer  certains avantages sont guères pratiques  je me vois bien venir avec ma famille et leur dire     faîtes la queue à toutes les attractions  je vais à la piscine      quel est l intérêt d y aller ensemble si ainsi ils ne peuvent pas profiter de mon accès     rapide      quasi   pour au final avoir peu d avantages réellement utiles par rapport au magic plus  c est cher payer  j ai déjà à mon actif  pass disney et là je me demande vraiment si je vais me laisser convaincre pour un e  les tarifs sont plus élevés pour     peu de rentabilité  vous auriez pu mettre des tarifs différents pour les nouveaux adhérents et une remise pour les     habitués      déjà détenteurs d un pass   cordialement "",""french"",""2017-08"",1504,264";;;;;;;;;;;;;;;;
"8c1939392d89b929d59399df1e3ac373,NA,5,2017-08-14 10:05:00,""10:05"",10,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"b55a465ae05ea7ad23ab7dc1c2d8cf37,NA,5,2017-08-14 09:35:00,""09:35"",9,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"ca2cbf6c311090b69dd0d6abed7aabc1,NA,5,2017-08-14 09:14:00,""09:14"",9,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"08bc789c20421da55f5d5f2a20047bc3,""Dommage trop attente pour les manège"",3,2017-08-14 08:28:00,""08:28"",8,""Lun"",""dommage trop attente pour les manège"",""french"",""2017-08"",36,6";;;;;;;;;;;;;;;;
"998f76dfcecc167b0a00375b83c0ce6b,NA,5,2017-08-14 03:54:00,""03:54"",3,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"c625c072fea8a66b98149cc9a4ebaea2,NA,5,2017-08-14 00:38:00,""00:38"",0,""Lun"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"dcec791db642e14314162602bfc1825b,NA,5,2017-08-13 23:45:00,""23:45"",23,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"4a1f2542906fd6daa398cdb5fe0656a4,NA,4,2017-08-13 22:43:00,""22:43"",22,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"2c7a44c74723973f0281339b3d210337,NA,5,2017-08-13 22:31:00,""22:31"",22,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"5fa03f0fa5d0fc5427c38c4baff726e4,""Superb"",5,2017-08-13 22:23:00,""22:23"",22,""Dim"",""superb"",""latin"",""2017-08"",6,1";;;;;;;;;;;;;;;;
"a6a5b1d60aadf511b0bee28b3b7f8892,NA,4,2017-08-13 21:57:00,""21:57"",21,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"583f8ce417c3aee73946c2e781df794b,NA,5,2017-08-13 20:53:00,""20:53"",20,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"23000b8f92199c58af1e0969dba922ce,""Génial par contre je trouve l'entrée pour parking voiture  excessivement cher sachant que beaucoup de monde viens er je ne reviendrais pas dans les périodes de vacances car trop d'attente dommage que vous ne pensez pas aux grand enfants <span class=""""""""""""""""_47e3 _5mfr"""""""""""""""" title=""""""""""""""""émoticône smile""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""16"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/feb/2/16/1f642.png"""""""""""""""" width=""""""""""""""""16""""""""""""""""/><span aria-hidden=""""""""""""""""true"""""""""""""""" class=""""""""""""""""_7oe"""""""""""""""">:)</span></span> pour les costumes style starwars ou des t-shirts enfants qui sont génial que nous adulte aimerait à notre taille en tout cas personnels agréable merci a vous"",4,2017-08-13 20:46:00,""20:46"",20,""Dim"",""génial par contre je trouve l entrée pour parking voiture excessivement cher sachant que beaucoup de monde viens er je ne reviendrais pas dans les périodes de vacances car trop d attente dommage que vous ne pensez pas aux grand enfants    pour les costumes style starwars ou des t shirts enfants qui sont génial que nous adulte aimerait à notre taille en tout cas personnels agréable merci a vous"",""french"",""2017-08"",396,69";;;;;;;;;;;;;;;;
"6e31d4db08cb3e0c15a11885ab9f60d9,""magique incomparable un reve en réalité hate d'essayer space montait version star wars"",5,2017-08-13 20:40:00,""20:40"",20,""Dim"",""magique incomparable un reve en réalité hate d essayer space montait version star wars"",""french"",""2017-08"",86,14";;;;;;;;;;;;;;;;
"ff6f6ae321fdcd08d6854889bc80dd1c,NA,5,2017-08-13 20:30:00,""20:30"",20,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"ce79765c0b512b8321a6ee29733be9da,""Nous avons des passeports annuels et nous, nous y rendons plusieurs fois par an ! Disneyland reste magique à chaque fois ... <span class=""""""""""""""""_47e3 _5mfr"""""""""""""""" title=""""""""""""""""émoticône heart""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""16"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/fed/2/16/2764.png"""""""""""""""" width=""""""""""""""""16""""""""""""""""/><span aria-hidden=""""""""""""""""true"""""""""""""""" class=""""""""""""""""_7oe"""""""""""""""">&lt";"3</span></span> Une vraie passion !"",5,2017-08-13 20:29:00,""20:29"",20,""Dim"",""nous avons des passeports annuels et nous  nous y rendons plusieurs fois par an   disneyland reste magique à chaque fois      lt  une vraie passion  "",""french"",""2017-08"",149,24";;;;;;;;;;;;;;;
"9ef1687e9cca3f8ad4e32b602af9f57e,""Trop d'attente <br/> Mais c'était bien"",3,2017-08-13 20:14:00,""20:14"",20,""Dim"",""trop d attente  mais c était bien"",""french"",""2017-08"",33,7";;;;;;;;;;;;;;;;
"1b5f75fc37386533d8c34ae5d963d0b8,NA,5,2017-08-13 20:09:00,""20:09"",20,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"a806b07c4bd89f390da2c4ecf9f10b2b,""Un monde de fou !<br/> Dommage que les personnages ne soient pas plus disponibles pour les enfants."",4,2017-08-13 19:09:00,""19:09"",19,""Dim"",""un monde de fou   dommage que les personnages ne soient pas plus disponibles pour les enfants "",""french"",""2017-08"",94,16";;;;;;;;;;;;;;;;
"28bd76b12d32a36541afea87c9c6322e,NA,5,2017-08-13 18:55:00,""18:55"",18,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"4fd67f14042bd20e2bc51e10d6e543a2,NA,5,2017-08-13 18:55:00,""18:55"",18,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"28504360e60c60093d9f5b6bc8937b98,NA,5,2017-08-13 18:37:00,""18:37"",18,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"1b021f757803668d0b037d375d02e87e,NA,5,2017-08-13 17:59:00,""17:59"",17,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"15bcde890d0f386dfa23d8cdb23f60e6,NA,5,2017-08-13 17:06:00,""17:06"",17,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"58bca702d39acba05a640dd89c4dfdb1,NA,5,2017-08-13 16:32:00,""16:32"",16,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"99342534b32689b0454f8d1b7b78458e,""super, totul e misto, dar preturile te pun la regim de cheltuiala"",4,2017-08-13 15:27:00,""15:27"",15,""Dim"",""super  totul e misto  dar preturile te pun la regim de cheltuiala"",""romanian"",""2017-08"",65,12";;;;;;;;;;;;;;;;
"528947faf5b211e6725f09eb378bb87d,NA,5,2017-08-13 15:06:00,""15:06"",15,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"cff918e307282ed40f21a734cc1b92a7,NA,5,2017-08-13 15:04:00,""15:04"",15,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"def5d6877bfc429f3e37a76515932dbd,NA,5,2017-08-13 14:49:00,""14:49"",14,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"d90cad42a51a0cafe730b2dd821baa60,NA,4,2017-08-13 14:22:00,""14:22"",14,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"d54b9d0dfa9eb170cb023aee18069b05,NA,5,2017-08-13 13:46:00,""13:46"",13,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"20d2df5bb307f00869d1be7e915ff322,""On a passer un super samedi et vous avez des équipes au top qui trouve des solutions jusqu'au bout merci a eux"",5,2017-08-13 13:42:00,""13:42"",13,""Dim"",""on a passer un super samedi et vous avez des équipes au top qui trouve des solutions jusqu au bout merci a eux"",""french"",""2017-08"",110,23";;;;;;;;;;;;;;;;
"8b7d834b599c85e12ece198f9df090c5,NA,1,2017-08-13 13:34:00,""13:34"",13,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"21600ddeb6c17ad9c9a841a29fe43c49,NA,3,2017-08-13 11:05:00,""11:05"",11,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"a6c9dfcdbbeecb4d950e6455010e90ce,""Toujours cette magie que j'ai fait découvrir à mon fils de 3 ans et demi. Le seul gros gros bémol à part la pluie complètement indépendant de votre travail, l'état déplorable des wc femmes dans les 2 parcs. <br/> Gros point positif la sécurité avec la présence des militaires et des  agents de sécurités au check point d'entrée. Personnel du parc très souriant, sympa et abordable. Et pu cette rencontre avec Mickey !!! 35 ans que j'en revais !!!"",4,2017-08-13 10:51:00,""10:51"",10,""Dim"",""toujours cette magie que j ai fait découvrir à mon fils de  ans et demi  le seul gros gros bémol à part la pluie complètement indépendant de votre travail  l état déplorable des wc femmes dans les  parcs   gros point positif la sécurité avec la présence des militaires et des agents de sécurités au check point d entrée  personnel du parc très souriant  sympa et abordable  et pu cette rencontre avec mickey      ans que j en revais    "",""french"",""2017-08"",436,77";;;;;;;;;;;;;;;;
"acd97040a1c8518ee80022b3757d1912,NA,5,2017-08-13 10:47:00,""10:47"",10,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"38f3acfc6b034f57c07c81aa4b20a972,""2 jours formidable �� et parc toujours propre ���"",5,2017-08-13 10:38:00,""10:38"",10,""Dim"","" jours formidable    et parc toujours propre    "",""french"",""2017-08"",48,6";;;;;;;;;;;;;;;;
"9143f426ff474d5a4bdc7ed271405390,NA,5,2017-08-13 09:48:00,""09:48"",9,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"eae7f304e2d38eb92ff43de368917707,""Passport annuel depuis l'ouverture, je suis déçu du nouveau restaurant le Captain Jack. Il faut dire que le Blue Lagoon avait mis la barre haute avec sa dernière carte. J'était impatient de le découvrir et je m'y suis rendu hier. Arrivé à 11h30, le pain n'était pas frais et servi avec une sotre de vinaigrette ??? Coté carte, elle est bien fournie mais disparue l'assiette créole (nommée ainsi en 1992), la caresse antillaise ou le florillège antillais (dernière dénomination pour cette assiette composée d'accra, de petits boudins, de beignets et de guacamole). Fini le bon vieux cocktail de crevettes mais beaucoup d'aigre doux. Pour moi qui déteste le mélane sucré salé, je ne pense plys y retrourner. Et comme c'était l'une des raisons de mes visites, je me demande si je vais renouveler monDreams pour prendre un Infinity. Dommage"",3,2017-08-13 07:23:00,""07:23"",7,""Dim"",""passport annuel depuis l ouverture  je suis déçu du nouveau restaurant le captain jack  il faut dire que le blue lagoon avait mis la barre haute avec sa dernière carte  j était impatient de le découvrir et je m y suis rendu hier  arrivé à h  le pain n était pas frais et servi avec une sotre de vinaigrette     coté carte  elle est bien fournie mais disparue l assiette créole  nommée ainsi en    la caresse antillaise ou le florillège antillais  dernière dénomination pour cette assiette composée d accra  de petits boudins  de beignets et de guacamole   fini le bon vieux cocktail de crevettes mais beaucoup d aigre doux  pour moi qui déteste le mélane sucré salé  je ne pense plys y retrourner  et comme c était l une des raisons de mes visites  je me demande si je vais renouveler mondreams pour prendre un infinity  dommage"",""french"",""2017-08"",828,146";;;;;;;;;;;;;;;;
"c2af38684aa49b1ade9e4b12836c52be,NA,5,2017-08-13 00:07:00,""00:07"",0,""Dim"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"db1d13f4e007b295678580606d232a24,""Nous sommes venus hier passer la journée au parc, et le bilan est très mitigé. Le matin nous sommes allés au Walt Disney studio, très bonne matinée malgré une attraction en panne.... <br/> L'après-midi nous sommes allés dans l'autre parc, 3 attractions en panne : le manoir hanté, le train de la mine, Pirates des Caraïbes.... Mes enfants ont 11 et 15 ans,  ce sont des attractions qu'ils voulaient vraiment faire... <br/> De plus à l'attraction de pirates des Caraïbes nous avons fait l'at<span class=""""""""""""""""text_exposed_hide"""""""""""""""">...</span><span class=""""""""""""""""text_exposed_show"""""""""""""""">tente pendant une heure, pour voir des gens sortir de la file et nous dire que ça ne marchait pas, aucune communication de la part du parc! Même s'ils n'y peuvent rien, ils auraient pu avertir le public, surtout au prix de l'entrée du parc!!! Donc une heure de perdue!! Sans compter les attentes interminables dans les autres attractions...<br/> Donc voilà, ayant déjà été dans un autre grand parc d'attractions étranger, je peux dire ainsi que mes enfants que ce n'est pas à Disney que nous retournerons l'an prochain, surtout quand on voit les prix excessifs du parc, du parking, des consommations et des cadeaux souvenirs!!</span>"",3,2017-08-12 23:35:00,""23:35"",23,""Sam"",""nous sommes venus hier passer la journée au parc  et le bilan est très mitigé  le matin nous sommes allés au walt disney studio  très bonne matinée malgré une attraction en panne      l après midi nous sommes allés dans l autre parc   attractions en panne   le manoir hanté  le train de la mine  pirates des caraïbes     mes enfants ont  et  ans  ce sont des attractions qu ils voulaient vraiment faire     de plus à l attraction de pirates des caraïbes nous avons fait l at   tente pendant une heure  pour voir des gens sortir de la file et nous dire que ça ne marchait pas  aucune communication de la part du parc  même s ils n y peuvent rien  ils auraient pu avertir le public  surtout au prix de l entrée du parc    donc une heure de perdue   sans compter les attentes interminables dans les autres attractions    donc voilà  ayant déjà été dans un autre grand parc d attractions étranger  je peux dire ainsi que mes enfants que ce n est pas à disney que nous retournerons l an prochain  surtout quand on voit les prix excessifs du parc  du parking  des consommations et des cadeaux souvenirs  "",""french"",""2017-08"",1098,196";;;;;;;;;;;;;;;;
"08f97c21e47299b3dc3baea5f1b1d038,""Journée très mitigée. ce n'est pas la première fois que nous venons. Les parcs sont toujours aussi magiques, il n'y a pas de soucis. Mais il y a eu plusieurs attractions importantes en panne. Nous avons donc fait une fille d'attente d'une heure pour rien. Il y a une attraction que nous n'avons pas du tout pu faire. Il y avait du coup plus de monde sur les autres attractions, et nous nous sommes retrouvés avec des files d'attente vraiment interminables. Voilà, je sais que vous ne pouvez pas maîtriser la fréquentation, mais vu le prix de revient d'une journée chez vous, je trouve que nous n'avons pas pleinement profité de la journée."",2,2017-08-12 23:29:00,""23:29"",23,""Sam"",""journée très mitigée  ce n est pas la première fois que nous venons  les parcs sont toujours aussi magiques  il n y a pas de soucis  mais il y a eu plusieurs attractions importantes en panne  nous avons donc fait une fille d attente d une heure pour rien  il y a une attraction que nous n avons pas du tout pu faire  il y avait du coup plus de monde sur les autres attractions  et nous nous sommes retrouvés avec des files d attente vraiment interminables  voilà  je sais que vous ne pouvez pas maîtriser la fréquentation  mais vu le prix de revient d une journée chez vous  je trouve que nous n avons pas pleinement profité de la journée "",""french"",""2017-08"",639,121";;;;;;;;;;;;;;;;
"46a36e939f5765f0197acd1762aadbf6,""Beaucoup d'attente et de queues pour des animations trop courtes ... ou qui ne fonctionnent pas... Beaucoup étaient arrêtées....1h30 de queue à pirates des Caraïbes pour rien au final car animation en panne. Maison hantée hors service. ..ratatouille hors services... bref parc vieillissant ..problème de maintenance. .. Et fouille  des sacs à l'entrée qui prend 1h30 car aucune organisation. .. arrivée 10h au parking...entree à midi dans le parc. ...labyrinthe d'Alice qui ferme à 17h un 11 août dans un parc saturé de monde... armez vous de patience"",3,2017-08-12 22:46:00,""22:46"",22,""Sam"",""beaucoup d attente et de queues pour des animations trop courtes     ou qui ne fonctionnent pas    beaucoup étaient arrêtées    h de queue à pirates des caraïbes pour rien au final car animation en panne  maison hantée hors service    ratatouille hors services    bref parc vieillissant   problème de maintenance     et fouille des sacs à l entrée qui prend h car aucune organisation     arrivée h au parking   entree à midi dans le parc     labyrinthe d alice qui ferme à h un  août dans un parc saturé de monde    armez vous de patience"",""french"",""2017-08"",538,89";;;;;;;;;;;;;;;;
"7f2b0668e4492f1232af77702df3ccb2,""Juste parfait ma fille et moi on a juste adorée même les files d attente on rigoler et s amuse on repart avec des étoile plein les yeux !!!!"",5,2017-08-12 22:39:00,""22:39"",22,""Sam"",""juste parfait ma fille et moi on a juste adorée même les files d attente on rigoler et s amuse on repart avec des étoile plein les yeux     "",""french"",""2017-08"",140,28";;;;;;;;;;;;;;;;
"3f9a793b6213332eeafe762d09dce808,NA,5,2017-08-12 22:12:00,""22:12"",22,""Sam"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
"b8419514e681e9f1fe10f292d0aa0f53,NA,4,2017-08-12 22:12:00,""22:12"",22,""Sam"",NA,NA,""2017-08"",0,0";;;;;;;;;;;;;;;;
